"","SchoolNo","z_s10_ELA","z_s10_math","z_s09_ELA","z_s09_math","z_f08_ELA","z_f08_math","z_05_ELA","z_05_math","z_06_ELA","z_06_math","z_07_ELA","z_07_math","avg_teach_salary_08","Attendance_0809","Attendance_0708","LATCOD08","LONCOD08","FTE08","MEMBER08","PUPTCH08","ulocal08_dum12","urban08","suburb08","TITLEI08","STITLI08","CHARTR08","study","trt","male","white","sped","frpl","lep","county.pop"
"1193","6897",21.8378486633301,17.6626281738281,21.3209056854248,18.0291004180908,21.0239753723145,19.0732650756836,21.4397201538086,20.6378402709961,21.3796615600586,19.7066631317139,21.879451751709,19.562557220459,53879,97.25,97.61,41.4999,-87.0561,13,314,24.2,0,0,1,0,0,0,0,0,0.54777067899704,0.85987263917923,0.101910829544067,0.108280256390572,0.0382165610790253,164343
"1194","6909",22.0553531646729,17.2284641265869,21.1026439666748,17.4038124084473,21.0644207000732,19.3245525360107,21.5697402954102,20.3374977111816,21.413459777832,19.0485572814941,21.7055797576904,18.8142509460449,53879,97.03,96.7,41.4638,-87.0949,14.3,338,23.6,0,0,1,0,0,0,0,0,0.541666686534882,0.892857134342194,0.101190477609634,0.119047619402409,0.0357142873108387,164343
"1195","6913",22.2992401123047,16.9763851165771,21.3727397918701,17.4858665466309,21.3961563110352,18.9601650238037,20.8002052307129,19.4236125946045,21.4746150970459,18.843318939209,21.7545986175537,18.2445793151855,53879,97.13,97.64,41.4737,-87.0739,14.3,353,24.7,0,0,1,0,0,0,0,0,0.512499988079071,0.962499976158142,0.0687500014901161,0.1875,0.00625000009313226,164343
"1196","6917",22.7585182189941,17.8216457366943,21.3273277282715,17.4321994781494,21.2896404266357,19.1156196594238,21.4959030151367,20.1011600494385,21.7255115509033,19.131929397583,22.2833404541016,19.1615829467773,53879,97.3,97.73,41.4833,-87.0625,13,338,26,0,0,1,0,0,0,0,0,0.449704140424728,0.887573957443237,0.118343196809292,0.14792899787426,0.0355029590427876,164343
"1197","6921",22.152027130127,17.6228790283203,20.5083675384521,16.6126575469971,20.5766162872314,18.4517440795898,21.0968933105469,20.1059398651123,20.9366550445557,18.6256866455078,21.337251663208,18.1168403625488,53879,96.91,97.08,41.471,-87.0447,13.4,295,22,0,0,1,1,0,0,0,0,0.444444447755814,0.769841253757477,0.119047619402409,0.380952388048172,0.0555555559694767,164343
"1198","6927",20.1062240600586,18.4449024200439,19.72412109375,18.7736625671387,22.4879684448242,19.8119316101074,21.9114208221436,19.8657073974609,22.358959197998,19.4364032745361,23.6464729309082,19.4025688171387,48154,96.28,96.14,41.6007,-87.0574,22.5,525,23.3,0,0,1,1,0,0,0,0,0.510679602622986,0.887378633022308,0.149514555931091,0.287378638982773,0.00776699045673013,164343
"1199","6928",21.0293464660645,16.7329998016357,19.355297088623,15.9893035888672,20.2805137634277,18.2348098754883,20.0770359039307,19.3869438171387,20.6145210266113,18.6552791595459,20.9630222320557,18.5914306640625,48154,96.84,96.38,41.6034,-87.0575,24.5,487,19.9,0,0,1,1,0,0,0,0,0.507462680339813,0.885572135448456,0.218905478715897,0.278606951236725,0.00995024852454662,164343
"1200","6930",19.2491188049316,16.4721336364746,18.1654186248779,16.3903961181641,22.286937713623,18.9938144683838,21.421142578125,17.6719398498535,20.8349761962891,17.3886528015137,21.5059013366699,18.0570774078369,48154,96.23,95.45,41.6093,-87.061,42.2,940,22.3,0,0,1,1,0,0,0,0,0.513312041759491,0.905218303203583,0.146964862942696,0.17997869849205,0.00532481353729963,164343
"1201","6941",20.7867660522461,16.3253726959229,19.1774940490723,15.6855421066284,19.951602935791,17.967191696167,20.3283615112305,19.4507637023926,20.5054092407227,18.4745254516602,20.5406360626221,18.2423000335693,48154,96.72,96.19,41.6167,-87.0776,22.5,450,20,0,0,1,1,0,0,0,0,0.510869562625885,0.83152174949646,0.14673912525177,0.342391312122345,0.00543478270992637,164343
"1202","6953",18.6736793518066,17.2652606964111,17.1760520935059,16.8809680938721,22.4103546142578,19.0860271453857,21.346923828125,18.1924285888672,21.3390159606934,17.8544044494629,22.284969329834,18.8841438293457,57052,96.73,97.06,37.9377,-87.8834,40.1,591,14.7,0,0,0,1,0,0,0,0,0.498275876045227,0.944827556610107,0.205172419548035,0.267241388559341,0.00517241377383471,164343
"1203","6957",21.1459503173828,16.5694370269775,20.1680450439453,16.9729957580566,19.9632911682129,18.5494594573975,19.712926864624,18.7072505950928,20.4450492858887,18.4497585296631,20.5676956176758,18.2093391418457,57052,96.97,96.43,37.9361,-87.8932,18.1,244,13.5,0,0,0,1,1,0,0,0,0.536363661289215,0.845454573631287,0.281818181276321,0.636363625526428,0.0272727273404598,164343
"1204","6961",21.4999237060547,16.3499641418457,20.6017456054688,16.6821689605713,20.3750953674316,17.978422164917,20.3000049591064,19.6552085876465,20.8163566589355,18.7859020233154,21.2331142425537,18.5792293548584,57052,96.97,97.04,37.9291,-87.9077,17.4,285,16.4,0,0,0,1,0,0,0,0,0.518248200416565,0.92700731754303,0.189781025052071,0.379562050104141,0.00729927001520991,164343
"1205","6965",21.2212028503418,16.1605834960938,20.1184463500977,16.7933731079102,20.1894474029541,18.6144504547119,20.1757030487061,19.3249588012695,20.5025386810303,18.0905799865723,20.5670471191406,18.0888690948486,57052,97.67,97.68,37.9786,-87.8962,14,217,15.5,0,0,0,0,0,0,0,0,0.513274312019348,0.955752193927765,0.212389379739761,0.221238940954208,0,164343
"1206","6969",22.0419216156006,17.8179626464844,20.8563346862793,17.4040699005127,20.8515491485596,19.4618015289307,21.0449314117432,20.0588512420654,21.0651226043701,19.0648994445801,21.4786148071289,19.0125255584717,57052,97.31,97.47,37.9421,-87.7528,16,252,15.8,0,0,0,0,0,0,0,0,0.513698637485504,0.958904087543488,0.226027399301529,0.19178082048893,0.00684931501746178,164343
"1207","6973",19.4875354766846,16.6029033660889,18.0572624206543,16.2115516662598,22.2180957794189,18.3316650390625,20.7816200256348,16.8761425018311,20.7857818603516,16.9298000335693,21.5764083862305,17.8290939331055,47601,97.85,97.69,38.1407,-87.8097,17.6,234,13.3,0,0,0,1,0,0,0,0,0.539130449295044,0.969565212726593,0.178260862827301,0.217391297221184,0,164343
"1208","6985",20.5305442810059,17.6028709411621,19.2991485595703,16.639799118042,21.556526184082,19.5617637634277,21.209508895874,20.3867225646973,21.6379737854004,19.4812507629395,22.0821151733398,19.1376552581787,47601,97,96.88,38.1708,-87.785,21.7,358,16.5,0,0,0,1,0,0,0,0,0.509259283542633,0.953703701496124,0.16666667163372,0.342592597007751,0,164343
"1209","6989",20.1693458557129,16.9267063140869,19.0334243774414,16.6519508361816,20.9758739471436,18.909875869751,20.7640476226807,19.3985710144043,21.2905349731445,18.8264656066895,21.9468307495117,19.1119060516357,47601,97.19,96.97,38.0742,-87.7637,18.6,290,15.6,0,0,0,1,0,0,0,0,0.479041904211044,0.952095806598663,0.221556887030602,0.239520952105522,0.0119760483503342,164343
"1210","6993",19.5522117614746,16.5349788665771,18.9239978790283,16.8986263275146,21.6682548522949,18.8554534912109,20.4766750335693,18.4229583740234,21.1369361877441,18.009521484375,21.468994140625,18.1527652740479,37871,97.29,97.55,38.1259,-87.9317,18.8,169,9,0,0,0,1,0,0,0,0,0.513513505458832,0.986486494541168,0.189189195632935,0.283783793449402,0,164343
"1211","6994",22.0718307495117,17.3230152130127,20.6936168670654,17.0538215637207,20.3909778594971,18.0450782775879,19.9530200958252,18.2634582519531,20.4241008758545,17.6496772766113,21.1707668304443,17.97438621521,51972,97.24,97.09,41.0461,-86.5972,34,556,16.4,0,0,0,1,0,0,0,0,0.490909099578857,0.967391312122345,0.239130437374115,0.355072468519211,0,164343
"1212","6996",18.7431411743164,17.2861042022705,17.2015838623047,16.4097766876221,22.5002899169922,18.5982894897461,21.2134132385254,17.6858768463135,21.2794513702393,17.3288955688477,22.3086814880371,18.2167625427246,51972,96.77,96.55,41.0449,-86.598,20.3,303,14.9,0,0,0,1,0,0,0,0,0.503333330154419,0.939999997615814,0.109999999403954,0.280000001192093,0,164343
"1213","7027",21.1400604248047,16.3285255432129,20.2301292419434,16.5129222869873,20.1422672271729,18.3254337310791,19.8457546234131,18.7507152557373,20.1648254394531,18.2091941833496,20.7256011962891,18.0312385559082,42798,96.38,96.18,41.0413,-86.892,25.5,417,16.4,1,0,0,1,1,0,1,1,0.54040402173996,0.934343457221985,0.237373739480972,0.484848499298096,0.0202020201832056,164343
"1214","7029",19.3000831604004,16.5233936309814,18.3652305603027,16.830379486084,19.7837657928467,18.0821647644043,19.7032661437988,18.8769454956055,20.4213943481445,18.1212024688721,20.7864112854004,18.2478561401367,46173,97.05,96.09,41.1568,-86.5006,9.8,136,13.9,0,0,0,1,1,0,0,0,0.481481492519379,0.814814805984497,0.160493820905685,0.580246925354004,0,164343
"1215","7031",18.3745574951172,17.1090507507324,16.7751541137695,16.4495582580566,21.9052124023438,18.8492259979248,20.9783248901367,17.9797325134277,21.0463008880615,17.9047431945801,22.042444229126,18.7690086364746,42798,95.46,95.41,41.0386,-86.892,14.6,202,13.8,1,0,0,1,1,0,0,0,0.579999983310699,0.930000007152557,0.215000003576279,0.384999990463257,0.0149999996647239,164343
"1216","7041",20.7004680633545,16.2017288208008,19.8074264526367,16.5195121765137,19.7011756896973,17.9571151733398,19.9702186584473,18.459114074707,20.4404449462891,18.1356410980225,20.36083984375,17.6831893920898,42034,95.45,95.36,39.7617,-86.8119,34,571,16.8,0,0,0,1,1,0,0,0,0.527675271034241,0.974169731140137,0.247232466936111,0.42804428935051,0,164343
"1217","7045",21.6987133026123,17.2664813995361,20.4747867584229,17.1169967651367,20.6569805145264,18.7219524383545,19.5787734985352,18.4252395629883,19.9793605804443,17.7675590515137,20.8701343536377,18.151008605957,42034,96.5,96.21,39.8434,-86.8023,18.4,239,13,0,0,0,1,1,0,0,0,0.481818169355392,0.981818199157715,0.172727271914482,0.5,0,164343
"1218","7049",18.213005065918,16.5625305175781,16.9587268829346,16.5620269775391,21.954626083374,18.6395931243896,20.7717895507812,17.168155670166,20.7135391235352,16.8978080749512,21.671459197998,18.0409126281738,42034,95.14,96.17,39.7897,-86.8021,28,489,17.5,0,0,0,0,0,0,0,0,0.524008333683014,0.970772445201874,0.156576201319695,0.398747384548187,0,164343
"1219","7055",19.7332859039307,16.0331192016602,19.0358486175537,16.2785663604736,21.083854675293,18.5953350067139,20.8462009429932,19.5439186096191,21.588565826416,19.238639831543,22.0645599365234,18.946849822998,37350,95.88,97.53,39.5854,-86.816,15.2,254,16.7,0,0,0,0,0,0,0,0,0.536912739276886,0.939597308635712,0.208053693175316,0.328859061002731,0,164343
"1220","7057",20.4708232879639,17.0318031311035,19.2441177368164,17.1392841339111,20.9695281982422,18.8342208862305,21.1419334411621,19.6039905548096,21.8018436431885,19.3235931396484,21.5210590362549,18.9907112121582,37350,96.31,97.76,39.6654,-86.7531,9.6,160,16.7,0,0,0,1,0,0,0,0,0.450980395078659,0.9313725233078,0.0882352963089943,0.382352948188782,0,164343
"1221","7071",19.085765838623,16.3819313049316,17.8156852722168,15.8772411346436,21.9758415222168,18.1981430053711,20.4422874450684,16.6744842529297,20.0373420715332,16.0310897827148,20.7415180206299,17.0869884490967,37350,96.59,96.4,39.5848,-86.818,32.1,675,21,0,0,0,0,0,0,0,0,0.43668121099472,0.960698664188385,0.144104808568954,0.292576432228088,0,164343
"1222","7073",19.5674743652344,15.8623905181885,18.9461154937744,16.1142807006836,20.5717220306396,18.3481483459473,21.0680809020996,18.7736568450928,21.3306541442871,18.6679229736328,22.020378112793,18.6868419647217,37350,96.67,96.46,39.5481,-86.9638,14.2,212,14.9,0,0,0,1,0,0,0,0,0.467289716005325,0.9532710313797,0.140186920762062,0.308411210775375,0,164343
"1223","7082",20.0748863220215,15.4795160293579,18.5296192169189,15.0354099273682,19.3066673278809,17.089054107666,19.1653785705566,18.2911033630371,19.7689361572266,17.8270111083984,20.6081600189209,17.7615013122559,43438,95.79,95.91,39.5105,-86.7909,36.3,563,15.5,0,0,0,1,1,0,0,0,0.516587674617767,0.947867274284363,0.255924165248871,0.516587674617767,0,164343
"1224","7085",19.5752773284912,16.4837989807129,18.1482257843018,16.2301807403564,21.2604656219482,18.0024261474609,20.5368385314941,17.4545040130615,20.4980564117432,16.9812812805176,21.5134010314941,17.4933166503906,43438,95.56,95.51,39.5105,-86.7908,27.5,398,14.5,0,0,0,1,1,0,0,0,0.466836720705032,0.951898753643036,0.232911393046379,0.478481024503708,0,164343
"1225","7093",18.4137496948242,17.0384140014648,17.2431755065918,17.0146789550781,22.270450592041,19.3483371734619,21.1469688415527,18.0404090881348,21.3450469970703,17.8793106079102,22.1839027404785,18.6918601989746,43940,96.37,96.27,39.641,-86.8413,26.6,486,18.3,0,0,0,1,0,0,0,0,0.529774129390717,0.917864501476288,0.166324436664581,0.388090342283249,0.0102669401094317,164343
"1226","7102",20.7769184112549,16.0433750152588,20.5482330322266,16.8463821411133,20.5151081085205,18.6569957733154,20.1797790527344,18.9746360778809,20.6549797058105,18.4164905548096,21.3498573303223,18.3561954498291,43940,96.63,96.85,39.6512,-86.8561,26.6,459,17.3,0,0,0,1,0,0,0,0,0.475877195596695,0.934497833251953,0.181222707033157,0.355895191431046,0.00218340614810586,164343
"1227","7113",20.261360168457,16.7913703918457,19.1118392944336,16.6877288818359,20.7985401153564,18.6800956726074,20.5642471313477,19.2238636016846,20.5940437316895,18.310375213623,21.9226264953613,18.5674705505371,48870,96.53,96.85,40.0432,-84.9362,21,304,14.5,0,0,0,1,0,0,0,0,0.453551918268204,0.994535505771637,0.103825137019157,0.404371589422226,0,164343
"1228","7117",19.9785537719727,17.3135509490967,18.9610366821289,16.9500961303711,20.4005737304688,18.3556518554688,20.393196105957,18.9040374755859,20.5274410247803,17.9678821563721,21.4649200439453,18.0051956176758,40315,96.87,97.27,40.0481,-85.1402,15,222,14.8,0,0,0,1,1,0,0,0,0.485294103622437,0.963235318660736,0.161764711141586,0.463235288858414,0.0147058824077249,164343
"1229","7119",18.2692832946777,15.5003547668457,17.2727737426758,15.4532480239868,21.3109283447266,17.9691123962402,20.1800575256348,16.523551940918,20.4549465179443,16.7756156921387,20.7516651153564,17.4464263916016,40315,96.23,96.55,40.0481,-85.1402,14.6,226,15.5,0,0,0,0,0,0,0,0,0.626373648643494,0.97826087474823,0.152173906564713,0.347826093435287,0,164343
"1230","7121",18.2415199279785,15.6499462127686,17.3958168029785,15.5277757644653,21.2235069274902,17.6516418457031,19.588134765625,16.2636852264404,20.1158180236816,16.6683177947998,20.0459537506104,16.7573070526123,48870,96.51,95.99,40.0432,-84.9362,20.7,299,14.4,0,0,0,0,0,0,0,0,0.484536081552505,0.979381442070007,0.16494844853878,0.298969060182571,0,164343
"1231","7129",17.8736248016357,16.6402435302734,16.5611610412598,16.4610385894775,21.8824062347412,18.893346786499,20.8002967834473,17.6163787841797,21.2695388793945,17.7381553649902,22.1475582122803,18.510232925415,45771,94.9,95.09,40.1666,-84.9575,27,405,15,0,0,0,1,0,0,0,0,0.511278212070465,0.962406039237976,0.20802004635334,0.493734329938889,0.0150375943630934,164343
"1232","7145",20.7211475372314,16.3426971435547,19.9726009368896,16.3708686828613,19.4520778656006,17.7472229003906,19.5719680786133,18.4503440856934,19.4953765869141,17.7810535430908,20.1814136505127,17.6245594024658,45771,96.55,95.44,40.1704,-84.9881,16.5,277,16.8,0,0,0,1,1,0,0,0,0.530465960502625,0.967741906642914,0.200716853141785,0.465949833393097,0.00358422938734293,164343
"1233","7146",20.4712772369385,16.0217666625977,19.7652568817139,16.4155731201172,19.6120147705078,17.9480857849121,19.7081527709961,19.1420249938965,19.88356590271,18.1985855102539,20.4034576416016,18.125825881958,45771,95.89,96.39,40.2785,-84.9807,16.5,250,15.2,0,0,0,1,1,0,0,0,0.555555582046509,0.94017094373703,0.15384615957737,0.589743614196777,0,164343
"1234","7151",18.619255065918,15.5646076202393,17.6080360412598,15.2543926239014,21.3741111755371,17.3316249847412,20.9093780517578,16.8020534515381,20.330924987793,16.4350757598877,20.4451751708984,16.7382850646973,46793,94.16,94.75,40.1914,-85.166,30.9,477,15.4,0,0,0,1,0,0,0,0,0.543749988079071,0.962499976158142,0.174999997019768,0.493750005960464,0,25910
"1235","7152",20.229923248291,16.7905673980713,19.1950225830078,16.7912425994873,20.8076324462891,18.4830894470215,20.4287567138672,18.6613349914551,20.757511138916,17.8696365356445,21.7628860473633,18.3779468536377,46793,96.03,95.4,40.1931,-85.1732,34.6,529,15.3,0,0,0,1,1,0,0,0,0.527210891246796,0.969387769699097,0.204081639647484,0.435374140739441,0,25910
"1236","7164",20.8511657714844,16.3725814819336,19.959171295166,16.6082534790039,19.8168277740479,18.2771816253662,19.2814197540283,18.9144992828369,19.5312614440918,18.0573825836182,20.5138740539551,18.1087627410889,43479,96.24,95.89,40.2073,-84.8141,32,491,15.3,0,0,0,1,1,0,0,0,0.493775933980942,0.846473038196564,0.157676354050636,0.593361020088196,0.0622406639158726,25910
"1237","7165",18.5176887512207,16.8321647644043,17.0711517333984,16.6488494873047,22.5744724273682,18.9048519134521,20.8529014587402,17.1046028137207,20.9902496337891,17.2830429077148,22.5028648376465,18.3492107391357,43479,96.32,95.84,40.2053,-84.8135,15.9,218,13.7,0,0,0,1,1,0,0,0,0.604651153087616,0.847222208976746,0.120370373129845,0.57407408952713,0.0462962947785854,25910
"1238","7178",20.0314979553223,16.5149955749512,19.1039791107178,16.7036266326904,20.6745281219482,18.3562183380127,20.5797367095947,18.8937244415283,20.8425216674805,18.1800994873047,21.5621223449707,18.2936210632324,50917,95.71,95.16,39.0514,-85.2502,47,707,15,0,0,0,1,1,0,0,0,0.479999989271164,0.992518723011017,0.174563586711884,0.538653373718262,0,25910
"1239","7182",19.4687652587891,16.5141448974609,17.3647422790527,15.8362998962402,21.2612075805664,17.9898834228516,20.4215641021729,16.7232818603516,20.0366401672363,16.5107593536377,20.2407302856445,16.7947807312012,50917,95.29,95.35,39.0511,-85.2502,35,597,17.1,0,0,0,0,0,0,0,0,0.540669858455658,0.980952382087708,0.161904767155647,0.404761910438538,0,25910
"1240","7193",18.8978252410889,16.4282283782959,17.5440101623535,16.1611881256104,21.5075588226318,18.0230388641357,19.9786720275879,16.2658004760742,20.1855812072754,16.1452941894531,20.4499683380127,16.8125476837158,44764,95.85,95.83,39.1405,-85.295,24,425,17.7,0,0,0,0,0,0,0,0,0.506493508815765,1,0.136363640427589,0.311688303947449,0,25910
"1241","7203",20.1172561645508,16.7067794799805,19.0086765289307,16.5040245056152,21.0291996002197,18.4363040924072,20.6564865112305,18.5903587341309,20.5009231567383,17.7788505554199,21.3666877746582,17.8260059356689,44764,96.88,96.58,39.1395,-85.2945,29.7,490,16.5,0,0,0,1,0,0,0,0,0.539855062961578,0.989130437374115,0.181159421801567,0.391304343938828,0,25910
"1242","7207",19.5400238037109,17.0971298217773,18.1955795288086,16.8873653411865,21.5869560241699,18.8803329467773,21.2918224334717,18.7458419799805,21.1913204193115,18.1259498596191,21.9754753112793,18.5525798797607,49866,96.31,96.55,39.1324,-85.1302,21.3,436,20.5,0,0,0,1,0,0,0,0,0.538461565971375,0.974418580532074,0.160465121269226,0.355813950300217,0,25910
